URL,STATE,CATEGORY,Name of venue/attraction,Location,PHONE,WEBSITE,EMAIL,M1,M2,HS,H1,V1,OTHERINO,IMG_URL
http://www.australiaforall.com/VIC NORTHERN AREAS  Motel.html,VIC,VIC NORTHERN AREAS  Motel,MANSFIELD,MANSFIELD,,www.mansfieldvalley.com.au,info@mansfieldvalley.com.au,YES,NO,NO,NO,NO,"The Mansfield Valley Motor Inn is set in a quiet peaceful environment on 2 acres of lawns and gardens a short walk to restaurants, shops and  cafes.  . It is an ideal 'getaway' for couples, families, corporate traveller or groups. The Motor Inn has a range of quality accommodation to suit all needs, including one which is suitable for ambulatory tourists with a disability.  There is a 2€ù step into the reception area, however the unit is fully accessible. Phone : 03 5775 1300  e-mail: info@mansfieldvalley.com.au website: http://www.mansfieldvalley.com.au",http://www.australiaforall.com/Images/VIC/Mansfield Valley Motor Inn  GIFF.gif
http://www.australiaforall.com/VIC NORTHERN AREAS  Motel.html,VIC,VIC NORTHERN AREAS  Motel,RUTHERGLEN,RUTHERGLEN,,www.winevillagemotorinn.com.au/,stay@winevillagemotorinn.com.au,YES,YES,NO,NO,NO,"Indulge in the friendly country hospitality by visiting some of Rutherglen's 25 wineries, Olive groves and exquisite restaurants.  The Wine Village Motor Inn is conveniently located opposite Tuileries Restaurant and the  Rutherglen Estate Cellar door.  Nearby  you will find boutique shops, award winning Parkers Pies and many more restaurants and cafes.  The Wine Village Motor Inn has 16 ground floor rooms, including one which is accessible for tourists with a mobility aid. Phone : 02 6032 9900 or Toll Free:  1800 028 356  e-mail: stay@winevillagemotorinn.com.au website: www.winevillagemotorinn.com.au",http://www.australiaforall.com/Images/VIC/Wine Village Motor Inn  GIFF.gif
http://www.australiaforall.com/VIC NORTHERN AREAS  Bed and Breakfast.html,VIC,VIC NORTHERN AREAS  Bed and Breakfast,MERRIJIG,"Buttercup Cottage, 271 Buttercup Road",+61 3 5777 5591 or within aust. (03) 5777 5591,www.buttercup.com.au,,YES,NO,NO,NO,NO,"Built of stone in 1998 from local material gathered in the nearby hills, Buttercup Cottage offers luxury accommodation for up to four people.  There is car parking at the entrance to the cottage. There is ramped entrance to the cottage, the toilet and shower facilities are accessible with grabrails, but there is a small step into the front door.    Phone:   +61 3 5777 5591 or within Aust. (03) 5777 5591 website:    www.buttercup.com.au",http://www.australiaforall.com/Images/M1 (39 x 39).jpg
http://www.australiaforall.com/VIC NORTHERN AREAS Holiday Parks.html,VIC,VIC NORTHERN AREAS Holiday Parks,MERRIJIG,"Grand Mercure Pinnacle Valley,1 Mimosa Drive.",+61 (0) 3 5777 5788,www.accorhotels.com.au/6396,reservations@pvr.com.au,YES,YES,NO,NO,NO,"Grand Mercure Pinnacle Valley Resort is located in Merrijig, only 25 km from Mansfield and from the winter ski fields of Mt Buller.. This luxury accommodation features studio rooms, self contained 1 and 2 bedroom apartments, and  1 accessible room  for  guests with disabilities. There is a restaurant, bar and outdoor swimming pool. Local summer activities include horse riding, bushwalking, 4WD safaris and winery tours Phone: +61 (0) 3 5777 5788 e-mail: reservations@pvr.com.au website: http://www.accorhotels.com.au/6396",http://www.australiaforall.com/Images/M1 (39 x 39).jpg
http://www.australiaforall.com/VIC NORTHERN AREAS  Venues.html,VIC,VIC NORTHERN AREAS  Venues,Mount Buffalo National Park,Gorge Day Visitor Area,,,info@parks.vic.gov.au,YES,YES,NO,NO,NO,,http://www.australiaforall.com/Images/VIC/Mount Buffalo National Park GIFF.gif
http://www.australiaforall.com/VIC NORTHERN AREAS  Venues.html,VIC,VIC NORTHERN AREAS  Venues,Bendigo Tramways,"1 Tramways Avenue, Bendigo",,www.bendigotramways.com/,parapmkt@bigpond.net.au,YES,YES,NO,NO,YES,,http://www.australiaforall.com/Images/VIC/Bendigo Trams  GIFF.gif
http://www.australiaforall.com/VIC NORTHERN AREAS  Venues.html,VIC,VIC NORTHERN AREAS  Venues,Gumbya Park,2705 Princes Hwy Tynong VIC 3813,,,info@gumbuya.com.au,YES,YES,NO,NO,NO,,http://www.australiaforall.com/Images/VIC/Gumbya Park  GIFF.gif
http://www.australiaforall.com/VIC NORTHERN AREAS Restaurants.html,VIC,VIC NORTHERN AREAS Restaurants,Emeu Inn Restaurant 187 High Street,Emeu Inn Restaurant 187 High Street,(03) 5433 2668,www.emeuinn.com.au,,YES,YES,NO,NO,NO,"Choose home cooked delights from the international menu featuring local, organic produce. Of course the local wines are available to match each dish. There are unisex accessible toilet facilities available.   Phone: (03) 5433 2668 website: www.emeuinn.com.au",http://www.australiaforall.com/Images/M1 (39 x 39).jpg
http://www.australiaforall.com/WA PERTH and SURROUNDS Hotel.html,WA,WA PERTH and SURROUNDS Hotel,FREMANTLE,Esplanade Hotel Cnr Essex & Marine Terrace,+61 8 9432 4000,www.esplanadehotelfremantle.com.au/index.site.restaurants.restaurant.2881.html,,YES,YES,NO,NO,YES,"The Esplanade Hotel  Fremantle  is  privately owned.  We  pride ourselves on offering warm, friendly and professional service in our simple, elegant and relaxed surroundings. There are eleven (11) rooms  in  this  hotel   with  full   facilities   for   guests   with disabilities.   The  Esplanade  Hotel  offers  a  variety  of  dining experiences at the  Atrium  Garden  Restaurant, Cafe Panache and Promenade Lounge Bar.                                                                   Phone: +61 8 9432 4000 website: www.esplanadehotelfremantle.com.au",http://www.australiaforall.com/Images/M1 (39 x 39).jpg
http://www.australiaforall.com/WA PERTH and SURROUNDS Hotel.html,WA,WA PERTH and SURROUNDS Hotel,Assured Ascot Quays Apartment Hotel,PERTH,+61 8 9479 0000,www.assuredhotels.com.au/,,YES,YES,NO,NO,NO,"Assured Ascot Quays Apartment Hotel is set on the banks of the beautiful Swan River. Located only six kilometres from the Perth commercial and shopping district, and the domestic airport. Assured Ascot Quays offers 4_ star facilities with 2 spacious 1  bedroom  apartments suitable for wheelchair dependent tourists.  The apartments  can be  reached  via  a  lift and the hotel has stepless entry with disabled parking bays right in front of the entrance doors.      Phone: +61 8 9479 0000 website: www.assuredhotels.com.au",http://www.australiaforall.com/Images/M1 (39 x 39).jpg
http://www.australiaforall.com/WA PERTH and SURROUNDS Hotel.html,WA,WA PERTH and SURROUNDS Hotel,Criterion Hotel,"560 Hay Street,PERTH",(08) 9325 5155,www.criterion-hotel-perth.com.au/cgi-bin/criterion_hotel.htm,,YES,YES,NO,NO,NO,"The rooms, lobby and its restaurants  have  been  designed  to incorporate the style of yesteryear yet achieving a modern day look through studied creative designing. This hotel has rooms with facilities for people with disabilities.     Phone: (08) 9325 5155 website: www.criterion-hotel-perth",http://www.australiaforall.com/Images/M1 (39 x 39).jpg
http://www.australiaforall.com/WA PERTH and SURROUNDS Hotel.html,WA,WA PERTH and SURROUNDS Hotel,Mercure,Perth 10 Irwin Street.,(08) 9326 7000,www.accorhotels.com/1754,h1754@accor.com,YES,NO,NO,NO,NO,"The Mercure Perth is conveniently located in the heart of the city, with the major shopping, entertainment and nightlife areas close by.  The Hotel features 233 well appointed rooms, including 2 for guests with disabilities.  The Hotel also contains a restaurant and bar. Phone: (08) 9326 7000  e-mail: h1754@accor.com website: http://www.accorhotels.com/1754",http://www.australiaforall.com/Images/M1 (39 x 39).jpg
http://www.australiaforall.com/WA PERTH and SURROUNDS Holiday Parks.html,WA,WA PERTH and SURROUNDS Holiday Parks,Novotel Vines,"Swan Valley,PERTH",08 9297 3000,www.accorhotels.com.au/1980,reservations@novotelvines.com.au,YES,YES,NO,NO,NO,"Novotel Vines is in Western Australia's oldest wine growing region,  just 35 minutes from Perth city centre. The resort features 103 rooms, including 3 for guests with disabilities, 53 apartments, 2 restaurants, 2 bars, a swimming pool, spa, gym, tennis and squash courts. Phone: 08 9297 3000 e-mail:reservations@novotelvines.com.au website: http://www.accorhotels.com.au/1980",http://www.australiaforall.com/Images/M1 (39 x 39).jpg
http://www.australiaforall.com/WA PERTH and SURROUNDS Venues.html,WA,WA PERTH and SURROUNDS Venues,Art Gallery of Western Australia,PERTH,,www.artgallery.wa.gov.au,,YES,YES,NO,NO,YES,,http://www.australiaforall.com/Images/M1 (39 x 39).jpg
http://www.australiaforall.com/WA PERTH and SURROUNDS Venues.html,WA,WA PERTH and SURROUNDS Venues,FREMANTLE,WA Prison Fremantle The Terrace,,www.fremantleprison.com.au,,YES,YES,NO,NO,NO,,http://www.australiaforall.com/Images/M1 (39 x 39).jpg
http://www.australiaforall.com/WA PERTH and SURROUNDS Venues.html,WA,WA PERTH and SURROUNDS Venues,FREMANTLE Shipwreck Galleries Cliff Street,FREMANTLE Shipwreck Galleries Cliff Street,,www.museum.wa.gov.au/maritime,,YES,YES,NO,NO,NO,,http://www.australiaforall.com/Images/M1 (39 x 39).jpg
http://www.australiaforall.com/WA PERTH and SURROUNDS Restaurants.html,WA,WA PERTH and SURROUNDS Restaurants,Muscats Restaurant,Novotel Vines Swan Valley,+61-8 9297 3000,www.vines.com.au/Restaurants.asp,,YES,YES,NO,NO,NO,"For your dining pleasure, sample sumptuous local cuisine and wines.     Muscats Restaurant offers buffet and Ã  la carte menus.   Enjoy fine modern Australian cuisine and wine in our first class dining restaurant, The Vigneron. The Winners Bar provides a wide range of drinks and snack foods in a relaxed casual atmosphere.    Phone: +61-8 9297 3000 website: http://www.vines.com.au/Restaurants.asp",http://www.australiaforall.com/Images/M1 (39 x 39).jpg
http://www.australiaforall.com/WA PERTH and SURROUNDS Restaurants.html,WA,WA PERTH and SURROUNDS Restaurants,BELDON,Cnr. Gwendoline St. & Ocean Reef Road,(08) 9307 6933,www.sizzler.com.au,,YES,YES,NO,NO,NO,"Looking for somewhere fresher, tastier and easier to get together? You've come to the right place.   Welcome to Sizzler. Take a look around our web site. You'll find everything you need to know about our operation, our menu, our locations and more, right here at your fingertips. This restaurant has stepless entry and a unisex toilet    Phone: (08) 9307 6933 website: www.sizzler.com.au",http://www.australiaforall.com/Images/M1 (39 x 39).jpg
http://www.australiaforall.com/WA PERTH and SURROUNDS Restaurants.html,WA,WA PERTH and SURROUNDS Restaurants,KELMSCOTT,Cnr Albany Highway & Davis Road,(08) 9390 9987,www.sizzler.com.au,,YES,YES,NO,NO,NO,"Looking for somewhere fresher, tastier and easier to get together? You've come to the right place.   Welcome to Sizzler. Take a look around our web site. You'll find everything you need to know about our operation, our menu, our locations and more, right here at your fingertips. This restaurant has stepless entry and a unisex toilet    Phone: (08) 9390 9987 website: www.sizzler.com.au",http://www.australiaforall.com/Images/M1 (39 x 39).jpg
http://www.australiaforall.com/WA PERTH and SURROUNDS Restaurants.html,WA,WA PERTH and SURROUNDS Restaurants,MORLEY,Cnr. Walter Road & Lennard Street,(08) 9276 2000,www.sizzler.com.au,,YES,YES,NO,NO,NO,"Looking for somewhere fresher, tastier and easier to get together? You've come to the right place.   Welcome to Sizzler. Take a look around our web site. You'll find everything you need to know about our operation, our menu, our locations and more, right here at your fingertips. This restaurant has stepless entry and a unisex toilet    Phone: (08) 9276 2000 website: www.sizzler.com.au",http://www.australiaforall.com/Images/M1 (39 x 39).jpg
http://www.australiaforall.com/WA PERTH and SURROUNDS Restaurants.html,WA,WA PERTH and SURROUNDS Restaurants,RIVERTON,"Riverton Forum Shopping Centre, High St.",(08) 9354 2208,www.sizzler.com.au,,YES,YES,NO,NO,NO,"Looking for somewhere fresher, tastier and easier to get together? You've come to the right place.   Welcome to Sizzler. Take a look around our web site. You'll find everything you need to know about our operation, our menu, our locations and more, right here at your fingertips. This restaurant has stepless entry and a unisex toilet    Phone: (08) 9354 2208 website: www.sizzler.com.au",http://www.australiaforall.com/Images/M1 (39 x 39).jpg
http://www.australiaforall.com/WA NORTH and NORTH EASTERN AREAS Hotel.html,WA,WA NORTH and NORTH EASTERN AREAS Hotel,GERALDTON,All Seasons Geraldton Brand Highway,(08) 9921 2455,www.accorhotels.com.au/1903,H1903-fo01@accor.com,YES,YES,NO,NO,NO," All Seasons Geraldton is situated on the edge of town, just 12kms from the airport and only 100 metres from a beautiful white sandy beach. The hotel features 60 tastefully decorated rooms, including 1 for people with disabilities.   Visitors can explore the spectacular Batavia coastline, the many historic sites in the area and from August to December, experience the magnificent wildflower displays this region is most famous for. Phone: (08) 9921 2455 e-mail: H1903-fo01@accor.com website: http://www.accorhotels.com.au/1903",http://www.australiaforall.com/Images/WA/All Seasons  Geraldton GIFF.gif
http://www.australiaforall.com/WA NORTH and NORTH EASTERN AREAS Hotel.html,WA,WA NORTH and NORTH EASTERN AREAS Hotel,"Mercure Inn Continental Broome Weld Street, Broome.","Mercure Inn Continental Broome Weld Street, Broome.",(08) 9195 5900,www.accor.com.au/1817,H1817-re@accor.com,YES,YES,NO,NO,NO,"Located on beautiful Roebuck Bay, Mercure Broome is positioned in tropical gardens and set between red desert and azure sea. Located 1km from the town centre, the Mercure Broome features 136 rooms, including 2 rooms which are accessible for tourists with a mobility impairment.  Mercure Hotel Broome offers affordable accommodation in a truly breathtaking setting. It is the ideal base from which to explore the gateway to the Kimberley region. Phone: (08) 9195 5900 e-mail: H1817-hk@accor.com website: http://www.accor .com.au/1817",http://www.australiaforall.com/Images/WA/Mercure Broome  GIFF.gif
http://www.australiaforall.com/WA NORTH and NORTH EASTERN AREAS  Bed and Breakfast.html,WA,WA NORTH and NORTH EASTERN AREAS  Bed and Breakfast,KUNUNNARRA,Home Valley Station,+61 (8) 9161 4322 address:private mail bag 15,www.homevalley.com.au,info@homevalley.com.au,YES,YES,NO,NO,NO,"The Kimberley region within far north-western Australia has a wonderful history which continues today - from the ancient civilisation of the Australian Indigenous people, to those European explorers who paved the way for today's pastoral industry.  Home Valley Station is an outback adventure playground of nature's most breathtaking combination of towering gorges, sparkling waterholes, ever-flowing rivers, untouched beaches, billabongs, waterfalls and stunning ancient landforms and ranges.  There are two rooms that are accessible for people with disabilities. Phone: +61 (8) 9161 4322 Address:Private mail bag 15 e-mail:info@homevalley.com.au website: www.homevalley.com.au",http://www.australiaforall.com/Images/M1 (39 x 39).jpg
http://www.australiaforall.com/WA NORTH and NORTH EASTERN AREAS Holiday Parks.html,WA,WA NORTH and NORTH EASTERN AREAS Holiday Parks,BROOME,"Cable Beach Club Resort, Cable Beach Road",+61 8 9192 0400,www.cablebeachclub.com/,info@cablebeachclub.com,YES,YES,NO,NO,NO,"On the edge of the vast Kimberley outback, minutes from the colourful pearling port of Broome, lies a tropical oasis. It™s called Cable Beach Club Resort.  As the name suggests, it™s right on the beach. But not just any beach, 23 kilometres of turquoise Indian Ocean and dazzling white sands where camels sway at sunset. Here, nature has created something unique.   Cable Beach Club Resort has 2  accessible Garden View Studios for guests with disabilities. Phone: +61 8 9192 0400 e-mail: info@cablebeachclub.com website: www.cablebeachclub.com",http://www.australiaforall.com/Images/M1 (39 x 39).jpg
